title,news,img-url,category,summery,opinion 
Currency rates in Pakistan - 16 April 2019,"
KARACHI (Dunya News) – Currency rates in open market in Pakistan according to international currencies as of 16 April 2019.
The price of 1 USD to PKR buying is Rs141.30 and selling of US Dollar is Rs142.30. British Pound (GBP) to PKR buying is Rs185.30 and selling is Rs186.30. Euro to PKR buying is Rs160.00 and selling is Rs161.00.
Saudi Riyal to PKR buying is Rs37.80 and selling is Rs38.00. UAE Dirham buying is Rs38.70 and selling is Rs38.90.
Below are (15 April and 16 April) currency rates:


Source: Exchange Companies Association of Pakistan
",https://img.dunyanews.tv/news/2019/April/04-16-19/news_big_images/487263_48581631.jpg,business,The price of 1 USD to PKR buying is Rs141.30 and selling of US Dollar is Rs142.30.,neutral
"Gold slips to Rs70,850 per tola ","
KARACHI (Dunya News) – Following decrease in gold rate in international market, the current rate of 24K per tola has reduced by Rs150 to Rs70,850.
Likewise, the gold rate 24K per 10 grams has reduced to Rs60,872 with the decrease of Rs130, whereas the rate of 22K gold per 10 grams has slipped to Rs55,681.
Moreover, the sliver rate sustained at Rs900 per tola.
On Tuesday, gold slipped for a fourth straight as recent upbeat economic data and signs that Washington and Beijing were making headway in a nearly year-long tariff skirmish boosted risk sentiment.
Better economic conditions stoke investors to pivot towards equities that are interest-bearing assets, and shun the non-yielding bullion.
Spot gold was down 0.2 percent at $1,285.39 per ounce, as of 0734 GMT. In the previous session, the bullion dropped to $1,281.96, its weakest since April 4.
U.S. gold futures shed 0.2 percent to $1,288.30 an ounce.
“The main reason what pressures gold is the improved economic data ... for countries such as China for example, things have turned around a fair bit,” said analyst Dominic Schneider of UBS Wealth Management in Hong Kong.
China reported better-than-expected credit and export figures last week that allayed concerns regarding the pace of economic growth.
Jobs data from the United States last week also lifted sentiment, assuaging concerns that the largest economy was losing momentum. Data showed the number of Americans filing applications for unemployment benefits dropped to a 49-1/2-year low.
Asian stocks were close to a nine-month peak on increasing expectations that the Chinese economy would stabilise.
“Equity markets are trading on an even keel, while optimism about a U.S.-China trade deal continues to be very supportive for risk sentiment completely deflating investor appetite for safe-haven plays like gold,” said Stephen Innes, head of trading and market strategy, SPI Asset Management.
U.S. Treasury Secretary Steve Mnuchin told Fox Business Network on Monday trade negotiations between Washington and its Chinese counterparts were “making a lot of progress”.
Holdings of SPDR Gold Trust, the world’s largest gold-backed exchange-traded fund, on Monday dropped to 754.03 tonnes, their lowest since Nov. 9, 2018.
“The other element that pressures gold is the 10-year (yields) in the U.S., which, despite easing yesterday, has been creeping up a bit from its March lows,” Schneider added.
Markets now await key Eurozone and Chinese data, which will provide further clues on the global economic health.
A Reuters poll has meanwhile suggested that despite China’s first-quarter economic growth likely cooling to the weakest pace in at least 27 years, recent stimulus measures would lift the economic mood in the future.
Among other metals, silver dipped 0.2 percent to $14.97 an ounce, having touching a trough since end-December at $14.81 in the previous session.
Spot platinum gained 0.6 percent to $890.63 per ounce, while palladium rose 0.3 percent to $1,365.05 per ounce.
With input from Reuters",https://img.dunyanews.tv/news/2019/April/04-16-19/news_big_images/487258_39085498.jpg,business,Asian stocks were close to a nine-month peak on increasing expectations that the Chinese economy would stabilise.,neutral
Huawei secured 40 5G commercial contracts by end-March,"
HONG KONG (Reuters) - China’s Huawei Technologies Co Ltd said on Tuesday it had secured 40 commercial contracts to build and operate fifth-generation (5G) telecommunications infrastructure as at the end of March, up from a previously disclosed tally of more than 30.
Rotating Chairman Ken Hu was speaking at the firm’s annual global analyst summit at its headquarters in Shenzhen in southern China.",https://img.dunyanews.tv/news/2019/April/04-16-19/news_big_images/487181_35675529.jpg,business,Rotating Chairman Ken Hu was speaking at the firm’s annual global analyst summit at its headquarters in Shenzhen in southern China.,negative
"Oil extends losses into second session; Russia, OPEC output in focus","
SYDNEY (Reuters) - Oil prices edged down on Tuesday after a Russian minister said the nation and OPEC may boost crude output to fight for market share, checking a recent sharp rally driven by tighter global production.
Brent crude oil futures were at $71.08 a barrel at 0111 GMT, down 10 cents, or 0.1 percent, from their last close. Brent ended down 0.5 percent on Monday.
U.S. West Texas Intermediate (WTI) crude futures were at $63.39 per barrel, down 2 cents, or 0.1 percent, from their previous settlement. WTI fell 0.8 percent on Monday.
Russian Finance Minister Anton Siluanov said over the weekend that Russia and OPEC may decide to boost production to fight for market share with the United States, but this would push oil as low as $40 per barrel.
“There is a growing concern that Russia will not agree on extending production cuts and we could see them officially abandon it in the coming months,” said Edward Moya, senior market analyst, OANDA.
The Organization of the Petroleum Exporting Countries and its allies including Russia, known as OPEC+, will meet in June to decide whether to continue withholding supply. That comes after they previously agreed to crimp output by 1.2 million barrels per day from Jan. 1 for six months.
Losses were checked by tighter supplies from Iran and Venezuela amid signs the United States will further toughen sanctions on those two OPEC producers, and on the threat that renewed fighting could wipe out crude production in Libya.
 ",https://img.dunyanews.tv/news/2019/April/04-16-19/news_big_images/487177_16229113.jpg,business,"Russian Finance Minister Anton Siluanov said over the weekend that Russia and OPEC may decide to boost production to fight for market share with the United States, but this would push oil as low as $40 per barrel.",neutral
Gas theft worth Rs48 billion should be stopped: Ghiyas Paracha ,"
KARACHI (Dunya News) – All Pakistan CNG Association (APCNGA) on Monday said the load of Rs65 billion suffered on account of sale of LNG should not be recovered from consumers.
The losses include loss of Rs36 billion in the sale of LNG, Rs26 billion didn’t recovered from the domestic consumers on account of gas supplies from Dec 2018 to Feb 2019 and delayed payments from consumers which added to the bank interest.
Speaking at a public hearing by OGRA in Lahore, the central leader of APCNGA Ghiyas Paracha said that recovery of all the losses from CNG and other sector is unjustified and unacceptable.
He said that gas worth Rs48 billion is being stolen of which 93 percent is stolen in the district of Karak in which gas officials are also involved. If gas utilities accord proper attention to the issue it can be resolved in a few months while we are also ready to cooperate in this regard.
Pointing out the weakness in the gas billing and measurements he said that gas utilities are overcharging consumers on account of GCV and gas mix while there is a lack of check and balance.
Ghiyas Paracha said that SNGPL has demanded Rs723 per mmbtu increase in gas tariff and Rs111 per mmbtu increase in LNG tariff which if accepted will make it very expensive discouraging buyers.
He said that the volume of gas continues to increase but the charges of gas distributors are not decreasing but continue to increase which is against the phenomena.
The leader of the CNG sector said that payment for post terminal expanses like regasification, transportation, and UFG should be made in the rupee and not the dollar.
He hoped that if his suggestions were accepted it will reduce the price of gas instead on an increase.",https://img.dunyanews.tv/news/2019/April/04-15-19/news_big_images/487151_45536097.jpg,business,He hoped that if his suggestions were accepted it will reduce the price of gas instead on an increase.,neutral
Govt committed to enhance tax revenue collection: Makhdum Khusro,"
ISLAMABAD (Dunya News) – Central Development Working Party (CDWP) meeting on Monday, under the chairmanship of Federal Minister for Planning, Development & Reform Makhdum Khusro Bakhtyar accorded approval to a project worth Rs552.708 million and recommended 03 projects worth Rs209.5 billion to ECNEC.
Secretary Planning Zafar Hasan, senior officials from federal and provincial governments were also present in the meeting. Projects related to energy, transport and communication sectors were presented in the meeting.
Three projects related to energy were presented. The first energy project ‘500 KV HVDC Transmission System between Tajikistan and Pakistan for Central Asia-South Asia Transmission Interconnection (CASA-1000)’ worth Rs45989.084 Million was presented by Power Division which was recommended to ECNEC for consideration. The project envisions transmission of electricity from Tajikistan to Pakistan through Afghanistan.
Energy & Power Department of Khyber Pakhtunkhwa presented second energy project ‘Preparation Advance facility for proposed World Bank assisted Khyber Pakhtunkhwa Hydropower Development Project (PC-II)’ worth Rs552.708 million which was approved by CDWP. The main objective of the project is to accelerate hydropower development in KP.  The World Bank assistance is being sought to accelerate development of hydropower projects in the province.
The third energy project ‘Balakot Hydropower Project’ worth Rs85912.926 million was presented by Energy & Power Department of Khyber Pakhtunkhwa which was recommended to ECNEC for consideration. The project envisions construction of 310 MW Balakot hydropower project on Kunhar river, a major tributary of Jhelum river. The energy generated will provide more reliable and consistent power to local area and the national grid.
In the transport and communication sector, Government of Sindh presented ‘Construction of BRT Red Line Project’ worth Rs77598 million which was also referred to ECNEC for consideration. The project envisages construction of metro bus dedicated corridors measuring 29.1 km in length, from Numaish to Malir Halt depot and common corridor of 2.4 km. The project shall contribute to develop a sustainable urban bus transport system in Karachi with less travel time and enhanced mobility and accessibility. Estimated passengers per day would be 320000.  
Concept Clearance proposal of FBR’s project ‘Domestic Resource Mobilization’ worth US $ 400 million was also given approval by CDWP. Speaking on the occasion, Minister for Planning said that the incumbent Government has the political will and is committed to enhance tax revenue collection by mobilizing internal resources. He expressed optimism that FBR will bring the best policy under the proposal for increasing tax revenue collection.
Government of Sindh presented concept clearance proposal of ‘Karachi Urban Mobility Project (Yellow Line Bus Rapid Transit (BRT)’ worth Rs65968 which was also approved by CDWP.",https://img.dunyanews.tv/news/2019/April/04-15-19/news_big_images/487150_44289980.jpg,business,"In the transport and communication sector, Government of Sindh presented ‘Construction of BRT Red Line Project’ worth Rs77598 million which was also referred to ECNEC for consideration.",positive
Currency rates in Pakistan - 15 April 2019,"
KARACHI (Dunya News) – Currency rates in open market in Pakistan according to international currencies as of 15 April 2019.
The price of 1 USD to PKR buying is Rs141.50 and selling of US Dollar is Rs142.50. British Pound (GBP) to PKR buying is Rs185.00 and selling is Rs186.00. Euro to PKR buying is Rs160.00 and selling is Rs161.00.
Saudi Riyal to PKR buying is Rs37.80 and selling is Rs38.00. UAE Dirham buying is Rs38.70 and selling is Rs39.90.
Below are (12 April and 15 April) currency rates:

Source: Exchange Companies Association of Pakistan
",https://img.dunyanews.tv/news/2019/April/04-15-19/news_big_images/487083_81017575.jpg,business,The price of 1 USD to PKR buying is Rs141.50 and selling of US Dollar is Rs142.50.,neutral
"Asad Umar to apprise PM Khan about meetings with World Bank Group, IMF","
ISLAMABAD (Dunya News) – Finance Minister Asad Umar on Monday returned to Pakistan and is expected to meet Prime Minister Imran Khan to apprise him about his meetings with World Bank Group President David Malpass and officials of the International Monetary Fund (IMF) in a bid to secure a three-year bailout package for Pakistan.
According to sources, he will brief PM Khan about the key developments following the spring meetings of the World Bank Group, the IMF and another meeting with US Treasury Secretary Steven Mnuchin, held on the sidelines.
Moreover, the schedule of IMF delegation’s visit to Pakistan in the coming weeks could not be finalised at the moment.
However, in the coming days, schedule of further negotiations is anticipated to be finalised and the minister looks forward to meet the delegation in this month.
 ",https://img.dunyanews.tv/news/2019/April/04-15-19/news_big_images/487055_91145475.jpg,business,"Moreover, the schedule of IMF delegation’s visit to Pakistan in the coming weeks could not be finalised at the moment.",neutral
"RCCI to organise ""Rawal International Expo"" in Rawalpindi","
(Web Desk) – Rawalpindi Chamber of Commerce and Industry (RCCI) will organise a five-day industrial exhibition entitled “Rawal International Expo” from April 17-21 at National Ayub Park in Rawalpindi.
Industrial products, garments, leather products and furniture will be displayed in the exhibition.
Food court, children playing area, pet show and Auto show will also be setup to entertain families.
While talking to APP, RCCI President Malik Shahid Saleem said that in this year international companies would also participate in the exhibition and there would be a separate pavilion for Chinese companies and more than fifty companies are likely to participate in the event.
Rawal Expo is aimed to increase business activities along with providing entertainment to families.",https://img.dunyanews.tv/news/2019/April/04-15-19/news_big_images/487014_85977646.jpg,business,"While talking to APP, RCCI President Malik Shahid Saleem said that in this year international companies would also participate in the exhibition and there would be a separate pavilion for Chinese companies and more than fifty companies are likely to participate in the event.",positive
"TEXPO improves Pak image abroad, brings in $600m trade: Sukhera","
(Web Desk) – Commerce Secretary Ahmed Nawaz Sukhera on Sunday said that Pakistan s biggest textile exhibition at government level, TEXPO-2019, has not only proved instrumental in further highlighting Pakistan s soft image to the world but also attracted initially 600 million dollars trade through export orders by foreign buyers.
Talking to the media at the end of four-day 2nd Edition of TEXPO in Lahore today, he said 363 foreign buyers from more than 50 countries participated in the TEXPO-2019 and placed their orders.
He said foreign buyers also inked 10 memorandums of understanding with local export houses, besides visiting field and industrial units in Lahore, Sialkot and Faisalabad.
The secretary said that delegations from various countries including Russia, Bahrain, USA, China, Japan, UK, Germany, Saudi Arabia, Czechoslovakia, Nigeria, France, Netherlands and Spain actively took part in the TEXPO.",https://img.dunyanews.tv/news/2019/April/04-14-19/news_big_images/486975_61039382.jpg,business,"
(Web Desk) – Commerce Secretary Ahmed Nawaz Sukhera on Sunday said that Pakistan s biggest textile exhibition at government level, TEXPO-2019, has not only proved instrumental in further highlighting Pakistan s soft image to the world but also attracted initially 600 million dollars trade through export orders by foreign buyers.",negative
Services trade deficit shrinks 36.54pc in eight months,"
ISLAMABAD (APP) – The country’s services trade deficit narrowed by 36.54 percent during the first eight months of the current fiscal year compared to the corresponding period of last year.
The services trade deficit during July-February (2018-19) was recorded at US $ 2.303 billion against the deficit of US $ 3.630 billion during July-February (2017-18), showing decline of 36.54 percent, official data revealed.
The services’ imports into the country during the period under review decreased by 19.54 percent to US $ 5.775 billion from US $ 7.178 billion last year, according to latest data of Pakistan Bureau of Statistics (PBS).
Compare to imports, the exports of services witnessed a marginal negative growth of 2.14 percent during the period.
The services exports during the first eight months of current fiscal year were recorded at US $ 3.472 billion against the exports of US $ 3.548 billion during the same period of last year.
Meanwhile, on year-on-year basis, the services imports into the country reduced by 29.67 percent by declining from US $ 0.865 billion in February 2018 to US $ 0.608 billion in February 2019, the data revealed.
The exports from the country also decreased by 7.47 percent by going down from US $ 0.443 billon during February 2018 to US $ 0.410 billion in February 2019.
Based on the figures, the deficit during the month was recorded at US $ 0.198 billion in February 2019 against the deficit of US $0.421 billion in February 2018, showing huge decline of 52.98 percent on year-on-year basis.
On the other hand, the imports on month-on-month basis, increased by 8.74 percent in February 2019 when compared to the imports of $0.666 billion in January 2019.
The exports also increased by 9.94 percent in February 2019 when compared to the exports of US $ 0.455 billion in January 2019, according to the data.
Meanwhile, The country’s merchandize trade deficit plunged by 13.02 percent during July-March (2018-19) as the deficit contracted by over US $ 3.544 billion to US $23.672 billion in the period under review against the deficit of $27.216 billion recorded during same period of the previous year.
The exports during the period under review witnessed an increase of 0.11% to US $17.08 billion from US $17.064 billion during July-March (2017-18).
On the other hand, the imports declined by 7.96% to US $ 40.755 billion from US $ 44.281 billion recorded during first nine months of current fiscal year.
On year-on-year basis, the imports into the country witnessed negative growth of 20.88% during March 2019 when compared to the imports of same month of last year. The imports during March 2019 were recorded at US $ 4.155 billion against the imports of US $ 5.25 billion in March 2018, according to the data.",https://img.dunyanews.tv/news/2019/April/04-14-19/news_big_images/486963_19988749.jpg,business,"Meanwhile, on year-on-year basis, the services imports into the country reduced by 29.67 percent by declining from US $ 0.865 billion in February 2018 to US $ 0.608 billion in February 2019, the data revealed.",neutral
Pakistan-Turkey to increase bilateral trade volume ,"
ISLAMABAD (Dunya News) – Pakistan and Turkey agreed to increase the bilateral trade up to 5 times of current volume.
Both countries have decided to make Pak-Turk business council in order to increase cooperation in trade and economic development.
According to official document, Pak Turk Free Trade Agreement (FTA) would be finalized in June. FTA would increase the volume of bilateral trade from $90 crore to $4.5 billion.
The proposed agreement said Turkey would provide technical support to Pakistan for the construction of Textile Technology Park. Garments centers would be established under these agreements  in Faisalabad, Lahore and Karachi.
China-Pakistan FTA
Moreover, the technology would be transferred from Turkey to Pakistan for the betterment in the fields of ginning, dining and finishing  

 ",https://img.dunyanews.tv/news/2019/April/04-14-19/news_big_images/486938_53474028.jpg,business,Both countries have decided to make Pak-Turk business council in order to increase cooperation in trade and economic development.,positive
"US, Japan kick off trade talks amid China deal optimism","
TOKYO (AFP) - As optimism grows that the United States and China are nearing a trade deal, Japan kicks off its own negotiations with Washington from Monday, hoping to resolve some of the issues ""very quickly.""
US Trade Representative Robert Lighthizer and Japan’s Economy Minister Toshimitsu Motegi are set to embark on two days of talks in Washington.
In Tokyo last week, Motegi predicted the crunch talks would be ""candid"", with the first round on Monday about ""making a decision on which areas we will discuss, chiefly in the field of goods"".
""I will do my best to have thorough discussions so as to produce a good result in line with our national interest,"" said Motegi.
Self-styled dealmaker Donald Trump has been playing hardball with traditional US trading partners, using tariffs and threats in an effort to boost US exports and curb Washington’s longstanding trade deficit.
In May, Trump ordered his administration to investigate the possibility of imposing tariffs of up to 25 percent on foreign autos and auto parts, a prospect that alarmed the industry and could have serious repercussions for Japan and Europe.
The US president has frequently complained that Japan has an unfair advantage in bilateral trade and vowed to fix that.

‘Very quick agreement’

US Agriculture Secretary Sonny Perdue said Thursday he was seeking a ""very quick agreement"" with Japan on tariff cuts for agricultural goods.
""I hope we can come to a very quick agreement with Japan over maybe some temporary ... provisions and hash out the many other issues that take longer in this area,"" Perdue told reporters in Washington, Kyodo News and the business daily Nikkei reported.
However, the US side is likely to run into opposition from Japan on this issue, Jiji Press reported, citing unnamed government sources.
""There’s no way for us to conclude an agricultural deal first,"" a senior Japanese official told Jiji.
If Japan does so, it may violate World Trade Organization rules related to free-trade agreements, the officials noted, according to the report.
Tokyo is expected to counter with demands that the United States scrap tariffs on Japanese industrial goods, if Washington urges an early opening of Japanese agricultural markets.
Tokyo aims to focus only on tariff matters, describing the talks as ""TAG"" or trade agreement on goods.
However, Washington trade officials have spelled out 22 specific negotiation areas also including non-tariff barriers in Japan’s auto market and currency.
US Treasury Secretary Steven Mnuchin said Saturday any agreement will include a requirement to refrain from manipulating currencies to gain an advantage in international trade.
Golf buddies Trump and Japanese Prime Minister Shinzo Abe will have plenty of opportunities to talk trade in the coming months.
Abe is visiting the United States later this month and Trump is expected in Japan in May to pay his respects to the country’s new emperor who will take the throne on May 1.
Trump is then expected back in Japan the month after as the western city of Osaka hosts the G20 summit of world leaders on June 28-29. ",https://img.dunyanews.tv/news/2019/April/04-14-19/news_big_images/486904_96626739.jpg,business,"
TOKYO (AFP) - As optimism grows that the United States and China are nearing a trade deal, Japan kicks off its own negotiations with Washington from Monday, hoping to resolve some of the issues ""very quickly.""",positive
China-Pakistan FTA’s second phase to be signed this month in Beijing: Razak Dawood,"
BEIJING (APP - The second phase of China-Pakistan free trade agreement (FTA) is scheduled to be signed here during Prime Minister Imran Khan’s forthcoming visit to China, Advisor to Prime Minister on commerce, textile, industry and production, and investment, Abdul Razak Dawood said.
During the Second International Textile Exhibition in Lahore, he told China Economic Net that the second phase of agreement between the two countries will be signed in Beijing this month.
When asked about what else China could do to balance China-Pakistan trade and promote Pakistan’s exports to China, Razak Dawood indicated that Pakistan hopes China can provide more support to promote industrialization and agricultural technology development in Pakistan.
“At the end of this month, the best exporters from Pakistan are going with the Prime Minister to Beijing with the idea of connecting with the Chinese business people, inviting them to relocate to Pakistan and allocate resources reasonably.
The investment of Chinese enterprises could be the most effective way of cooperation between China and Pakistan under the present international trade environment,” Razak Dawood added.
It is known that textile industry accounts for 60 percent of Pakistan’s total exports, and Pakistan is one of the few countries in the world with a complete textile value chain.
The first International Textile Exhibition in Pakistan was held in 2016 and became the first professional exhibition in Pakistan’s history. ",https://img.dunyanews.tv/news/2019/April/04-13-19/news_big_images/486877_17932627.jpg,business,"The investment of Chinese enterprises could be the most effective way of cooperation between China and Pakistan under the present international trade environment,” Razak Dawood added.",positive
Upcoming week to dictate market sentiments,"
LAHORE (Web desk) - The preceding week saw strong tussle between buyers and sellers as both acted on the development on the economic fronts- economy to perform dismal projected by the IMF depressed the tone, however support arrive at the fag following developments the government directed state-run institutions to support sagging bourse help turn table.
According to an analyst from a leading brokerage house low GDP forecast by the IMF and cement price cut mid-week in North and South ruined market sentiment initially, growth in remittances, positive outcome of the Finance Minister’s meeting with World Bank and IMF in the US, anticipation of another Amnesty Scheme together with talks of cement price restoration by cement manufacturers, revived the color of the market.
The market during the week fell below three year low but there has been general believe that since couple of occasions the market has been getting support around 36750 levels. During the outgoing week the market winds blew in all directions, with the benchmark KSE-100 index closing in green on 3/5 days and ending the week with a drop of 184 points or 0.5 percent to close at 37,338 points.
Activity improved slightly this week with a daily average volume of 148 million shares compared to an average volume of 119 million shares traded daily last week. Foreign investors remained net sellers during the outgoing week offloading positions worth $2.1 million.
This was mainly concentrated in banks and power. On the other side, cements witnessed the bulk of inflows. Amongst domestic investors, banks provided $4.3mn and companies $4.3 million provided most of the liquidity on the buying side.
Moreover, the Pharma sector took a beating and lost nearly 1.9 percent during the outgoing week as the government initiated a crackdown against increase in medicine prices during the week.
Other key news during the week were
(1) the government reviews FBR proposal for Rs 729 billion additional taxes for budget FY20, 
(2) Pakistan to pay back $1.129 billion next week on maturity of 5-year international bond,   
(3) World Bank and IMF share Pakistan economy s forecast with lower growth and higher inflation expectations,
(4) amnesty scheme to be launched later this month,
(5) SBP reserves fall by $220 million to $10.27 billion and 
(6) auto sales for Mar-2019 report 2 percent growth.
“We expect outcomes of finance minister’s meeting with officials of IMF and World Bank will decide the direction of the index in the upcoming week”, said an analyst from Ismail Iqbal ecurities0. An analyst from BMA Capital Management said that the upcoming week should see the result season in full swing and is likely to dictate market sentiments. Key development to look out for next week is Pakistan’s third compliance report submission to Financial Action Task Force (FATF) to be taken up for review in May. Moreover, the market is likely to keenly track developments on IMF program.
Details by Haris Zamir
 ",https://img.dunyanews.tv/news/2019/April/04-13-19/news_big_images/486868_69398415.jpg,business,"According to an analyst from a leading brokerage house low GDP forecast by the IMF and cement price cut mid-week in North and South ruined market sentiment initially, growth in remittances, positive outcome of the Finance Minister’s meeting with World Bank and IMF in the US, anticipation of another Amnesty Scheme together with talks of cement price restoration by cement manufacturers, revived the color of the market.",positive
"Foreign reserves increased, fiscal deficit decreased: Khusro Bakhtiar","
(Web Desk) – Federal Minister for Planning, Development and Reform Makhdoom Khusro Bakhtiar has asserted that the federal government has been formulating and implementing effective reforms to strengthen the national economy.
He spoke to a private news channel, and stated that improvement in every sector could be observed in the country.
He said that the Gross Development Product (GDP) could be improved by taking loans and initiating development projects; however it would be an artificial [development] and not a sustainable way for progress.
He said foreign reserves have increased and fiscal deficit has been decreased due to prudent economic policies of the government.
The minister said foreign direct investment has also increased which is an ample proof that the international business community has shown a keen interest of investment in Pakistan.
Replying to a question, he said the government has not compromised any project of the China-Pakistan Economic Corridor (CPEC).
Moreover, he said that the government would continue and accelerate current momentum of development of CPEC projects.",https://img.dunyanews.tv/news/2019/April/04-13-19/news_big_images/486779_29646877.jpg,business,"Moreover, he said that the government would continue and accelerate current momentum of development of CPEC projects.",neutral
Facebook spends $22.6 million to keep Mark Zuckerberg safe,"
(Reuters) - Facebook Inc more than doubled the money it spent on Chief Executive Officer Mark Zuckerberg’s security in 2018 to $22.6 million (£17.3 million), a regulatory filing showed on Friday.
Zuckerberg has drawn a base salary of $1 for the past three years, and his “other” compensation was listed at $22.6 million, most of which was for his personal security.
Nearly $20 million went towards security for Zuckerberg and his family, up from about $9 million the year prior. Zuckerberg also received $2.6 million for personal use of private jets, which the company said was part of his overall security programme.
Facebook has in the past few years faced public outcry over its role in Russia’s alleged influence on the 2016 U.S. presidential election and has come under fire following revelations that Cambridge Analytica obtained personal data from millions of Facebook profiles without consent. 
Chief Operating Officer Sheryl Sandberg took home $23.7 million in 2018 compared to $25.2 million last year.
Separately, Facebook said Netflix Chief Executive Officer Reed Hastings would vacate his seat on the social media company’s board and not be nominated for re-election.
Hastings’ departure comes as the Menlo Park-based company beefs up its push into videos. Hastings has served on Facebook’s board since 2011.
The company also said it would nominate PayPal’s senior vice president of core markets, Peggy Alford, to its board in place of University of North Carolina President Emeritus Erskine Bowles, who will also not be re-nominated.
Facebook shares closed at $179.07 Friday evening.
 ",https://img.dunyanews.tv/news/2019/April/04-13-19/news_big_images/486768_84665897.jpg,business,"Zuckerberg also received $2.6 million for personal use of private jets, which the company said was part of his overall security programme.",neutral
"Hasan Ali, Faheem Ashraf interact with UCP students","
LAHORE (Dunya News) – Pakistan cricketers Hasan Ali and Faheem Ashraf interacted with the students of the University of Central Punjab, Roznama Dunya reported on Thursday.
Pakistan Under-16 captain Umer Eman – also a former student of the Punjab College – also attended the session.
Renowned anchor Zohaib Azhar hosted the ceremony. The students got an opportunity to communicate with their heroes and asked them questions about their careers and lives in general.
Hasan Ali and Faheem Ashraf shared their experiences with the pupils and told them about their training and fitness routines. ",https://img.dunyanews.tv/news/2019/April/04-18-19/news_big_images/487548_37573252.jpg,Cricket,Pakistan Under-16 captain Umer Eman – also a former student of the Punjab College – also attended the session.,neutral
Cricket team to meet PM Imran before departing for WC 2019,"
LAHORE (Dunya News) - The players of national cricket team would meet PM Imran Khan on Friday before departing to England.
Pakistan Cricket Board will announce the National squad for the International Cricket Council World Cup 2019 on Wednesday.
The team would leave for Islamabad where 1992 winning captain and PM of Pakistan Imran Khan would give his expert opinion to cricketers.
The team is scheduled to depart for England on Tuesday, April 23.
The Pakistan team will play its first World Cup match against West Indies at the Trent Bridge stadium on May 31 after playing warmup matches against Afghanistan and Bangladesh.
 ",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487466_27133328.jpg,Cricket,"
LAHORE (Dunya News) - The players of national cricket team would meet PM Imran Khan on Friday before departing to England.",neutral
Imad Wasim granted extra time to clear fitness test,"
LAHORE (Dunya News) – Pakistan all-rounder Imad Wasim has been granted extra time by the Pakistan Cricket Board (PCB) to clear fitness test, Roznama Dunya reported on Wednesday.
The 30-year-old has been recovering from a knee injury, and the officials are hoping that he will pass the fitness test for the World Cup 2019.
Let it be known that rumors had been surfacing that Imad Wasim would not be able to go to England for the mega event after failing the physical test.
However, the management decided to give Imad another chance before the selection of the final squad owing to his key all-round role in the team. ",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487411_18631581.jpg,Cricket,Let it be known that rumors had been surfacing that Imad Wasim would not be able to go to England for the mega event after failing the physical test.,positive
Cricket reforms inevitable: Ehsan Mani,"
QUETTA (Dunya News) – Pakistan Cricket Board (PCB) Chairman Ehsan Mani has on Wednesday clarified that reforms in cricket are inevitable.
The chairman talked to media in Quetta. He vowed that no interruption in amelioration of domestic cricket will be tolerated, and affirmed that there is no place for personal interests in the PCB.
Ehsan Mani expressed disappointment over the conduct of the members of the Board of Governors (BoG) in the PCB meeting that was held earlier in the day. “I was expecting a constructive debate in the session,” the chairman said.
“The PCB officials met Balochistan Chief Minister (CM) Jam Kamal Khan on Tuesday and an insightful discussion was held to promote cricket in the province.”
“It was particularly disappointing to see that the representative from Balochistan refused to attend the Board of Governors meeting.”
“PCB’s sessions cannot be hijacked. The decisions that have already been taken cannot be changed. The managing director was appointed by the BoG according to the PCB constitution.”
Ehsan Mani visited the Bugti Stadium and inspected different parts of the ground.
It is worth mentioning here that PCB Board of Governors meeting was on Wednesday boycotted by five members.
President RCA Quetta Shah Dost, President RCA FATA Kabir Ahmed Khan, President RCA Sialkot Muhamad Numan Butt, President LRCA Shahrez Abdullah Khan and Director Sports KRL Muhammad Ayaz Butt had boycotted the session.
The members rejected the appointment of Wasim Khan as PCB’s managing director (MD) and submitted a resolution against the modification in the domestic structure.
The representatives walked out of the proceedings. Pakistan Cricket Board Chairman Ehsan Mani was chairing the meeting. ",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487407_15477195.jpg,Cricket,"“The PCB officials met Balochistan Chief Minister (CM) Jam Kamal Khan on Tuesday and an insightful discussion was held to promote cricket in the province.”
“It was particularly disappointing to see that the representative from Balochistan refused to attend the Board of Governors meeting.”
“PCB’s sessions cannot be hijacked.",negative
"PCB BoG members reject appointment of MD, boycott session","
QUETTA (Dunya News) – The Pakistan Cricket Board (PCB) Board of Governors (BoG) meeting was on Wednesday boycotted by five members.
The details suggest that President RCA Quetta Shah Dost, President RCA FATA Kabir Ahmed Khan, President RCA Sialkot Muhamad Numan Butt, President LRCA Shahrez Abdullah Khan and Director Sports KRL Muhammad Ayaz Butt boycotted the session.
The members rejected the appointment of Wasim Khan as PCB’s managing director (MD) and submitted a resolution against the modification in the domestic structure.
The representatives walked out of the proceedings. Pakistan Cricket Board Chairman Ehsan Mani was chairing the meeting. ",,Cricket,"
QUETTA (Dunya News) – The Pakistan Cricket Board (PCB) Board of Governors (BoG) meeting was on Wednesday boycotted by five members.",neutral
