title,news,img-url,category 
"Elon Musk safe for now as U.S. judge urges Tesla CEO, SEC to end tweet dispute","
NEW YORK (Reuters) - Elon Musk’s job as Tesla Inc’s chief executive appeared safe on Thursday as a federal judge in Manhattan urged the billionaire to settle contempt allegations by the U.S. Securities and Exchange Commission over his use of Twitter.
At a hearing in Manhattan federal court, U.S. District Judge Alison Nathan gave both sides two weeks to work out their differences, and said she could rule on whether Musk violated his recent fraud settlement with the regulator if they failed.
“Take a deep breath, put your reasonableness pants on, and work this out,” the judge said.
The hearing appeared to lift an overhang over Tesla, as the SEC stopped well short of recommending Musk’s removal as chief executive or even from the electric car company’s board.
Instead, the regulator suggested that greater oversight of Musk’s communications, including the threat of new fines if he backslides, was punishment enough, at least for now.
“What this is to the SEC is strike two, and if there is another transgression they might seek a director and officer bar,” said Peter Henning, a law professor at Wayne State University in Detroit and a former SEC lawyer. “They are just trying to send a message: be more careful.”
Nathan had been asked to hold Musk in contempt over a Feb. 19 tweet, where the SEC said he improperly posted material information about Tesla’s vehicle production outlook without first seeking approval from its lawyers.
The SEC said pre-approval was a core element of the October 2018 settlement, which resolved a lawsuit over a tweet last Aug. 7 where Musk said he had “funding secured” to take Tesla private at $420 per share.
That settlement called for Musk to step down as Tesla’s chairman, and levied $20 million (£15 million) civil fines each on Musk and the Palo Alto, California-based company.
Musk declined to discuss the hearing as he left the courthouse, surrounded by a horde of reporters, photographers and television cameras, but said “I feel very loved here.”
In a statement provided later by Tesla, Musk said: “I have great respect for Judge Nathan, and I’m pleased with her decision today. The tweet in question was true, immaterial to shareholders, and in no way a violation of my agreement.”

TESLA ALSO FAULTED

Tesla’s share price tumbled 8.2% on Thursday, after the company on Wednesday night reported lower-than-expected vehicle deliveries, but recouped some early losses once Musk’s job no longer appeared imperilled.
The company built its reputation on luxury cars, but has faced several production challenges with its Model 3 sedan, which it hopes will reach a mass audience.
“Elon Musk was very well composed in the court today, which means he’s taking it seriously,” Craig Irwin, a Roth Capital Partners analyst who attended the hearing, said in an interview. He called Nathan’s order “a good outcome for Tesla investors.” Irwin rates Tesla “neutral.”
The battle concerned a tweet that Musk sent to his more than 24 million Twitter followers: “Tesla made 0 cars in 2011, but will make around 500k in 2019,” meaning 500,000 vehicles.
Four hours later, Musk corrected himself, saying annualised production would be “probably around” 500,000 by year end, with full-year deliveries totalling about 400,000.
The SEC said the earlier tweet conflicted with Tesla’s Jan. 30 outlook, when it targeted annualised Model 3 production exceeding 500,000 as soon as the fourth quarter, and projected 360,000 to 400,000 vehicle deliveries this year.
Musk’s lawyers countered that the earlier tweet contained nothing new, and that the SEC had conceded during settlement talks that Musk did not need pre-approval for all tweets about Tesla.

RESPECT FOR JUSTICE SYSTEM

At the hearing, SEC lawyer Cheryl Crumpton said a contempt finding could require Musk to file regular reports about how Tesla lawyers are overseeing his tweets.
Noting that Musk had called his $20 million fine “worth it,” Crumpton said the threat of higher potential fines might also be needed to show that further violations would be “not worth it.”
Musk is worth $20.7 billion, according to Forbes magazine.
Crumpton also faulted what she called Tesla’s “troubling” conduct. “Tesla still appears to be unwilling to exercise any meaningful control over the conduct of its CEO,” she said.
Tesla was not accused of contempt.
Musk’s lawyer, John Hueston, countered that the “ambiguity” of the settlement made “the hard penalty of contempt” unfair.
The “funding secured” tweet had sent Tesla’s share price up as much as 13.3 percent. Musk’s privatisation plan was at best in an early stage, however, and financing was not in place.
SEC Chairman Jay Clayton has said he does not favour draconian penalties that could harm investors, saying when Musk settled that “the skills and support of certain individuals may be important to the future success of a company.”
Musk remains an outspoken critic of the SEC.
Since the case began, he has dubbed the regulator the “Shortseller Enrichment Commission,” recalling his attacks on investors who sell Tesla stock short.
And in the early morning of Feb. 26, after the SEC filed its contempt motion, Musk tweeted: “Something is broken with SEC oversight.”
As he prepared to enter the courthouse, Musk told reporters: “I have a great respect for the justice system.”
Asked whether he also respected the SEC, Musk laughed, before turning to go inside. ",https://img.dunyanews.tv/news/2019/April/04-05-19/news_big_images/485555_59026352.jpg,Technology
Samsung Electronics sees lowest quarterly profit in more than two years,"
SEOUL (Reuters) - Samsung Electronics Co Ltd said on Friday it was heading for its lowest quarterly profit in more than two years as a glut in memory chips, slowing panel sales and rising competition in smartphones hit margins.
The South Korean tech giant said first-quarter operating profit likely slid 60 percent from a year earlier, missing market expectations and putting it on track for its weakest quarterly profit since late 2016.
Shares in Samsung rose briefly before paring gains to trade flat following the guidance, as many investors are already looking ahead to an earnings recovery on the back an improvement in chip prices in the second half of the year.
Samsung supplies memory chips and screens for its own smartphones and Apple Inc, and server chips for cloud companies such as Amazon. Its semiconductor business is the main profit driver.
“In the second half, memory chip prices will have a soft landing, so falls will slow, and the release of new iPhones later seems like a good sign for Samsung’s display and memory chips,” said Kim Yang-jae, an analyst at KTB Investment and Securities.
The world’s biggest maker of smartphones and memory chips said in a filing January-March profit was likely 6.2 trillion won ($5.5 billion), missing the 6.8 trillion won estimate from analysts according to Refinitiv SmartEstimate.
Revenue likely fell 14 percent from a year earlier to 52 trillion won. The firm will disclose detailed earnings in late April.
Samsung shares were flat as of 0120 GMT, while the broader market up 0.2 percent.
The firm earlier had warned the quarter could be disappointing due to falls in memory prices, and slowing demand for display panels used in Apple’s iPhones.
Samsung’s premium Galaxy smartphones meanwhile are struggling to be profitable due to rising costs of innovation, competition from Chinese rivals and the reluctance of consumers to upgrade, analysts have said.

HIT BOTTOM

Samsung’s share price has leapt more than 25 percent since sinking to a two-year low in early January as some investors bet on a recovery in chip demand.
SK Hynix Inc, Micron Technology Inc and Samsung - which dominate the global market for dynamic random access memory, or DRAM, chips used in personal computers, smartphones and servers - recently have issued upbeat assessments of the prospects for a recovery in chip prices.
Hopes were buoyed further when data showed the manufacturing sector in China, the world’s biggest smartphone market, unexpectedly returned to growth for the first time in four months in March.
Samsung is betting a new line-up of smartphones including a foldable handset and a 5G-enabled model will help boost its market share in China, which crashed with the advent of cheaper Chinese rivals like Huawei Technologies Co Ltd.
But its latest phones are expensive to make, weighing on profitability even as its sells faster than its predecessor, analysts say.
“New smartphones coming out in the second half won’t necessarily help its smartphone business, but will be a plus for Samsung’s chip side as those phones require high density chip adoptions,” said Park Sung-soon, an analyst at BNK Securities. ",https://img.dunyanews.tv/news/2019/April/04-05-19/news_big_images/485552_41765516.jpg,Technology
Google disbands artificial intelligence ethics board,"
SAN FRANCISCO (AFP) - Google on Thursday confirmed that it has disbanded a recently assembled artificial intelligence ethics advisory panel in the face of controversy over its membership.
The end of the Advanced Technology External Advisory Council (ATEAC) came just days after a group of Google employees launched a public campaign against having the president of conservative think-tank Heritage Foundation among its members.
Another member of the board had already resigned, and the inclusion of a drone company executive had rekindled concerns about potential military uses of artificial intelligence, according to Vox news website, which first reported on the council being disbanded.
""It’s become clear that in the current environment, ATEAC can’t function as we wanted,"" Google told AFP.
""So we’re ending the council and going back to the drawing board.""
Google added that it would seek alternative ways to gather outside input regarding responsible use of artificial intelligence.
 

Keeping AI unbiased 


 
A petition published online called on Google to cull the Heritage Foundation’s Kay Coles James from the council formed a week ago, due to her history of being ""vocally anti-trans, anti-LGBTQ and anti-immigrant.""
""In selecting James, Google is making clear that its version of ‘ethics’ values proximity to power over the wellbeing of trans people, other LGBTQ people and immigrants,"" read a statement posted on Medium by a group identifying itself as Googlers Against Transphobia.
Positions expressed by James contradict Google’s stated values and, if infused into artificial intelligence, could build discrimination into super-smart machines, according to the post.
The group said that reasoning for James being added to the panel has been given as an effort to have a diversity of thought.
As of late Thursday, the online petition showed more than 2,300 signatures from academics, Google employees and others, including technology industry peers.
The controversy comes as the world grapples with balancing potential benefits of artificial intelligence with risks it could be used against people or even, if given a mind of its own, turn on its creators.
Google chief Sundar Pichai said in an interview published late last year that tech companies building AI should factor in ethics early in the process to make certain artificial intelligence with ""agency of its own"" doesn’t hurt people.
The California-based internet giant is a leader in the development of AI, competing in the smart software race with firms such as Amazon, Apple, Facebook, IBM and Microsoft.
Last year, Google published a set of internal AI principles, the first being that AI should be socially beneficial.
Google vowed not to design or deploy AI for use in weapons, surveillance outside of international norms or in technology aimed at violating human rights.
The company noted that it would continue to work with the military or governments in areas such as cybersecurity, training, recruitment, health care and search-and-rescue.
AI is already used to recognize people in photos, filter unwanted content from online platforms and enable cars to drive themselves. ",https://img.dunyanews.tv/news/2019/April/04-05-19/news_big_images/485536_75900678.jpg,Technology
Huawei strengthens its European presence with cybersecurity center,"
BELGIUM (Reuters) - Chinese telecom giant, Huawei, has strengthened its presence in Europe by developing European standards on 5G security through its newly European-established cybersecurity center.
Huawei opened a cybersecurity transparency center in Brussels on March 5, which allows its customers to test Huawei s source code, software and product solutions. It is the third of its kind in Europe, and the others are in Germany and the UK.
""The main purpose of this center is to host our cyber security solutions to explain our facilities and solutions to customers and stakeholders, and also to perform white and black box verifications (software testing patterns) of the source code of our customers,"" said Anastasios Bikos, an engineer at the center.
Huawei has also welcomed the objective approach of the European Commission during their recommendation for a series of measures to guarantee 5G security at the end of March.
Although the United States has asked for Europe to ban Huawei s 5G technology, the commission didn t make any mention of the company or any other companies as potential risk in its recommendation.
""Huawei understands the concerns of the European Commission. Huawei is ready to work constructively both with European Commission and with all the authorities of all EU member states to jointly elaborate a cybersecurity standard for Europe,"" said Jakub Hera Adamowicz, the EU media and communication manager at Huawei s Brussels office.
Cyber security is one of the major concerns of European countries in the implementation of 5G technology. According to the recommendations of the commission, each member state of the commission should assess the risks of 5G network by the end of June.
Huawei is also willing to collaborate to develop a common strategy for 5G technology in Europe.
""Huawei wants to be one of the key players to shape the digital transformation of Europe. 5G brings huge opportunities. This is not just about a new network generation, this is about transforming the workplace,"" said Adamowicz.
The presence of Huawei in Brussels is of fundamental strategic importance for the relationship between the company and its European counterparts. ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485495_80985167.jpg,Technology
No plans to delay livestreams despite NZ massacre: Facebook's Zuckerberg,"
WASHINGTON (AFP) - Facebook is working to prevent livestreams of terror attacks such as the one in New Zealand but it does not plan to introduce a delay on live feeds, CEO Mark Zuckerberg said.
Zuckerberg, in an interview with ABC’s ""Good Morning America"" broadcast on Thursday, also said he had confidence in measures put in place by Facebook to prevent interference in next year’s US presidential election.
Zuckerberg said a delay on livestreaming ""might"" have limited views of the Christchurch attacks, which were streamed on Facebook Live by the self-avowed white supremacist who carried them out.
The attacks left 50 people dead and sparked criticism of Facebook in some quarters for providing the online tool which allowed the assailant to livestream the carnage in two New Zealand mosques.
Zuckerberg said putting a delay on live streams would ""fundamentally break what livestreaming is for people.""
""Most people are livestreaming, you know, a birthday party or hanging out with friends when they can’t be together,"" he said.
""One of the things that are magical about livestreaming is that it’s bi-directional, right?"" Zuckerberg said.
""So you’re not just broadcasting,"" he said. ""You’re communicating. And people are commenting back. So if you had a delay that would break that.""
Facebook has previously pledged to tighten livestreaming rules including barring its use by people who have engaged in hate speech or violated the network’s community standards.
The social network is also investing in software to quickly identify edited versions of violent video or images to prevent them from being shared or re-posted.
Zuckerberg expressed confidence in measures Facebook has put in place to prevent interference in US elections such as that which occurred in 2016.
""I’m confident in where we are now,"" he said. ""We’ve learned a lot since 2016, where obviously we were behind where we needed to be on defenses for nation states trying to interfere.""
""After 2016, when we saw what Russia tried to do in interfering in the election, we’ve implemented a lot of different measures,"" he said.
""There have been a number of major elections since 2016 where the results have been relatively clean on this front,"" he said.
Zuckerberg said measures put in place include verifying advertisers running political ads and creating an archive of all the political ads on the platform.
The Facebook CEO said bad actors would still try to interfere in elections despite the company’s best efforts.
""What I can guarantee is that they’re definitely going to try,"" he said. ""Our job is to make the defenses stronger and stronger and to build the right partnerships with other folks in the industry and in the intelligence community and help keep this safe.""
 ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485481_94264567.jpg,Technology
Space X’s starship takes off on test trip,"
(Web Desk) – Space X tested their new spacecraft ‘Starship Hopper’ prototype today at the Texas launch site which lasted less than a minute.
According to space.com, Starhopper is a suborbital prototype designed to test the concepts and technologies SpaceX will need to build its new 100-person spacecraft, called Starship, and its massive booster, the Super Heavy.
The prototype s name appears to be a mashup of Starship and Grasshopper, the latter being SpaceX s earlier hopping prototype that led to the company s reusable workhorse Falcon 9 rocket boosters.
New Raptor methane-liquid oxygen engines are rumored to be installed in this new starship of Space X.
Elon Musk tweeted, ""All systems green"" after the test, which may not have gone far but recalls the early days of Grasshopper rocket tests before we got used to the sight of Falcon 9 rocket engines returning to Earth after successful launches.

Starhopper completed tethered hop. All systems green. https://t.co/0m5Bm5slD2
— Elon Musk (@elonmusk) April 4, 2019 ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485477_26459381.jpg,Technology
Force tech giants to share data rather than break them up: academics,"
BUCHAREST (Reuters) - EU antitrust regulators should consider forcing tech giants such as Google and Amazon to share their data with rivals rather than break them up, three academics enlisted by the European Commission said on Thursday.
The academics, who were appointed by European Competition Commissioner Margrethe Vestager a year ago to look at digital challenges, also called for speedier investigations to deal with the rapid changes in technology markets.
The advice comes against the backdrop of growing unease worldwide about the power of the likes of Google, Facebook, Amazon and Apple to analyze and process data to expand their dominance.
Breaking up corporate giants has become a hot topic after U.S. democratic presidential contender Elizabeth Warren raised the issue.
“In the digital age, having the right data may be one of the keys to compete,” Vestager told a conference organized by the Romanian competition agency.
The academics said that making it easier for companies to move data to competing platforms could be a solution to rein in tech giants.
“Requiring dominant players to ensure data interoperability may be an attractive and efficient alternative to calling for the break-up of firms – a way that allows us to continue to benefit from the efficiencies of integration,” they said in their report.
Vestager said she would review the non-binding recommendations before deciding on the next step.
On the issue of companies buying smaller rivals to shut them down, known as killer acquisitions, the academics suggested that enforcers should strengthen and overhaul their arguments why some companies acquiring another in a different but closely related market could harm competition.
They dismissed calls by some for tech giants, such as Google, to be characterized as an essential utility required to provide reasonable use of its service.
“We do not envision a new type of ‘public utility’ regulation to emerge for the digital economy. The risks associated with such a regime - rigidity, lack of flexibility, and risk of capture - are too high,” they said.
The academics are Humboldt University law professor Heike Schweitzer, Toulouse School of Economics professor Jacques Cremer and Imperial College London’s assistant professor of data science Yves-Alexandre de Montjoye. ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485472_53029520.jpg,Technology
Pilot-less air taxi takes off in Vienna demonstration flight,"
VIENNA (Reuters) - As carmakers push ahead with self-driving vehicles, an Austrian aerospace company and its Chinese partner showed off their pilot-less “flying taxi” for the first time in Europe on Thursday.
The drone’s 16 propellers hummed loudly as it rose above the pitch at Vienna’s Generali Arena, home to soccer club Austria Wien. The slim plane, which weighs 340 kg (750 pounds), circled in the air briefly and came down within a few minutes.
The EHang 216, which can seat two passengers, has been tested comprehensively and is essentially ready for mass production, said Derrick Xiong, co-founder of Chinese drone maker EHang.
Joining the race for new autonomous aircraft services that do not require runways, EHang entered a strategic partnership with Austria’s FACC, owned by Chinese aerospace group AVIC, last year, aiming to offer short-haul services for passengers, industrial equipment and urgent medical deliveries.
The drone can fly at up to 150 km per hour (90 mph) for almost half an hour, FACC Chief Executive Officer Robert Machtlinger said. “It can travel between 50 and 70 kilometers depending on the payload.”
The passenger cabin is small, with leg room that taller passengers might find less-than adequate, an Austrian photographer who took part in a demonstration flight told Reuters.
FACC says it has already received several thousand orders for the 300,000 euro ($336,000) drone, with the highest demand in China.
Competitors working toward offering autonomous flying cars early in the next decade range from aerospace giant Airbus to Uber, and AeroMobil.
“Technically... urban mobility, flying without a pilot is possible, it’s not a dream, it’s existing,” said Machtlinger.
“What is hindering us to go into larger volumes is regulation,” he added. A future legal framework for autonomous flying vehicles should regulate communication with other planes and helicopters and provide traffic rules, he said.
Austria supports international efforts to quickly establish the necessary regulation, said transport minister Norbert Hofer.
“I hope that Austria will be the place where thousands of these drones, of these air taxis will be built and I hope that very soon we will see a lot of these air taxis in the air,” Hofer said. ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485469_99375756.jpg,Technology
MIT cuts Huawei collaboration over US investigations,"
BEIJING (AFP) - The prestigious Massachusetts Institute of Technology is cutting future research collaborations with Chinese tech giants Huawei and ZTE, citing US investigations into the companies  alleged sanctions violations.
Federal authorities unveiled sweeping charges against Huawei in January for allegedly stealing technology and violating US sanctions on Iran.
The company has also been under fire in recent months as it faces a global US campaign to blacklist Huawei over espionage fears.
""MIT is not accepting new engagements or renewing existing ones with Huawei and ZTE or their respective subsidiaries due to federal investigations regarding violations of sanction restrictions,"" vice president for research Maria Zuber and associate provost Richard Lester said in a letter.
""The Institute will revisit collaborations with these entities as circumstances dictate,"" they added in the letter posted on MIT s website on Wednesday.
Projects funded by people or groups from China, Russia and Saudi Arabia, those involving work in these countries, and collaborations with people or entities from the countries, would also be subject to ""elevated-risk"" reviews, they added.
The move comes as part of a broader effort to strengthen the process for reviewing international engagements, the letter added.
Other American universities including UC Berkeley and Stanford University have made similar moves to cut research ties with Huawei following the US indictments.
Earlier this year Oxford said it would not pursue new funding from Huawei for either research contracts or philanthropic donations though existing projects would continue.
ZTE came close to collapse last year after American companies were banned from selling it vital components over its continued dealings with Iran and North Korea.
Huawei did not immediately return a request for comment.
Chinese foreign ministry spokesman Geng Shuang referred questions on the MIT case to the companies involved but said Beijing has always encouraged Chinese firms to abide by local and international rules.
""At the same time, we also urge the government of the country to provide a fair and non-discriminatory environment for Chinese enterprises,"" Geng said at a regular press briefing.
 ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485447_42021881.jpg,Technology
Facebook: How to reactivate deactivated account,"
(Web Desk) – Facebook has reserved an option of ‘deactivating’ account for its users who might seek to recover their account, instead of deleting it for good.
For some users, there are plenty of reasons to take a break from Facebook.
Instead of heading straight for the ""delete account"" page, consider a more temporary alternative. Merely deactivating your Facebook is far less of a commitment than impulsively deleting your account, and losing all your photos, friends, and other virtual memories permanently.
When you deactivate your account, your timeline, pictures, and personal information will be hidden from the public, tucked away safely in Facebook’s archive until you feel like returning (if you feel like returning, that is).
Some information – such as private messages and things you’ve posted on other people’s walls – will remain visible. In fact, people with deactivated accounts can still chat on Messenger, according to Facebook.
However, your account will not appear in searches and friends will not be able to view your profile while it’s inactive.
When you’re ready to return, reactivating your account is about as simple as deactivating it. Your profile will be entirely restored upon logging back into Facebook or using your account information to log into another site.
How to deactivate and reactivate your Facebook account
1. Find and click on the upside-down triangle in the top right corner of any Facebook page.
2. Select ""Settings"" from the drop-down menu.

3. On the ""General"" page, click on ""Manage Account.""
4. You’ll see a few options under this selection but go ahead and skip to the bottom where it says ""Deactivate your account.""

5. Once you click ""Deactivate your account,"" Facebook will ask that you enter your password. Once entered, Facebook will prompt you to give a reason for leaving before you confirm the temporary deactivation. Remember, you can come back whenever you choose.

6. If you want to restore your account, simply log back into Facebook or use your Facebook account to log into a third-party app. Facebook will send you a verification code to confirm that it’s really you, so be sure that the email address or mobile number listed on your account is up to date.",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485367_14846318.jpg,Technology
Fiendishly maths problem gets new solution after puzzling world for centuries,"
(Web Desk) – A mathematician in the UK has found the penultimate solution to a fiendish number problem that’s puzzled the world for centuries, if not even longer.
Researcher Andrew Booker, who studies pure mathematics at the University of Bristol, discovered a new solution to a famous Diophantine equation involving the sums of three cubes.
The problem, which has almost certainly been puzzled over for centuries by mathematicians, may date back even further, to the time of the Hellenistic mathematician Diophantus of Alexandria.
Diophantus lived during the 3rd century CE, and is credited as a kind of ‘father of algebra’ for his early work on algebraic and polynomial equations – although related forms of number theory date back much longer back than that, to the ancient Babylonian mathematics of millennia ago.
But enough history, what is the problem? Well, it looks like this: x3 + y3 + z3 = k

Okay, so what we’ve got there is three different numbers, each being cubed, and when you add them all up, they equal a different number, which we’ll call k.
There are lots of different solutions for this problem, depending on what k is, but they’re not always easy to calculate. Far from it.
That’s because while some (often small) values for k are easy to solve, other, sometimes bigger numerals often aren’t.
This excellent video from Numberphile featuring mathematician Tim Browning, now at the Institute of Science and Technology Austria, is a fun introduction to the numerous dilemmas posed:
Because the problem can get so difficult, mathematicians started to use computers to solve the puzzle back in the 1950s, due to their ability to crunch numbers in a way that humans simply can’t match.
But the problem is so fiendish, even computers have a hard time of it.
How hard? Well, a few years ago, a French mathematician solved the equation for k = 74, but it took a bank of computers the equivalent of slightly above 105 hours in CPU time.
Not exactly Sudoku on a Sunday afternoon.
The k = 74 breakthrough helped narrow the field down, but up until last month, when Booker released the proof of his new solution, there remained two numbers under 100 that k had never been solved for.
One of those numbers was 33. Basically, adding the cubes of x, y, and ztogether and getting 33 as your answer is very, very hard, it turns out, but Booker found a way to solve the problem.
This is what the first known solution for k = 33 looks like:
33 = 8,866,128,975,287,5283 +(−8,778,405,442,862,239)3 +(−2,736,111,468,807,040)3
If you want to figure out how Booker did it, take a look at his paper here, but you can also watch another Numberphile video, in which he discusses the process.
Funnily enough, it was the popularity of the original Numberphile video on the topic with Tim Browning (embedded at the top of this story) that drew both Booker and French mathematician Sander G. Huisman (who solved k = 74) to the problem in the first place.
It’s a sweet example of how science communication gives back.
But none of us can rest our laurels: k = 42 has never been solved, and it’s the last outstanding number under 100.
On your marks, here we go.",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485361_62726733.jpg,Technology
"New Australia law threatens social media firms with fines, jail over violent content","
CANBERRA (Reuters) - Australia will fine social media companies up to 10 percent of their annual global turnover and imprison executives for up to three years if violent content is not removed “expeditiously” under a new law passed by the country’s parliament on Thursday.
The new law is in response to a lone gunman attack on two mosques in Christchurch on March 15, killing 50 people as they attended Friday prayers.
The gunman broadcasted his attack live on Facebook and it was widely shared for over an hour before being removed, a timeframe Australian Prime Minister Scott Morrison described as unacceptable.
Australian Brenton Tarrant, 28, a suspected white supremacist, has been charged with one murder following the attack and was remanded without a plea. He is due back in court on April 5, when police said he was likely to face more charges.
It is now an offence in Australia for companies, such as Facebook Inc and Alphabet’s Google, which owns YouTube, not to remove any videos or photographs that show murder, torture or rape without delay.
Companies must also inform Australian police within a “reasonable” timeframe.
“It is important that we make a very clear statement to social media companies that we expect their behavior to change,” Mitch Fifield, Australia’s minister for communications and the arts, told reporters in Canberra.
Juries will decide whether companies have complied with the timetable.
A spokeswoman for Google declined to comment on the legislation specifically, but said the company has already taken action to limit violent content on its platforms.
A spokeswoman for Facebook was not immediately able for comment.
Facebook said last week it was exploring restrictions on who can access their live video-streaming service, depending on factors such as previous violations of the site’s community standards.
Australia’s opposition Labor party backed the legislation, but said it will consult with the technology industry over possible amendments if it wins power at an election due in May.
Australia’s parliament will rise until after the election. The newly elected lawmakers will not sit until at least July.
Critics of the legislation said the government moved too quickly, without proper consultation and consideration.
“Laws formulated as a knee-jerk reaction to a tragic event do not necessarily equate to good legislation and can have myriad unintended consequences,” said Arthur Moses, head of the Australian Law Council.",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485348_32668929.JPG,Technology
Facebook removes exposed user records stored on Amazon's servers,"
(Reuters) - Facebook Inc said on Wednesday that it removed public databases containing its user data on Amazon.com Inc’s cloud servers after cybersecurity firm UpGuard discovered millions of exposed records.
UpGuard’s Cyber Risk team announced in a blog post here on Wednesday that Mexico City-based news website Cultura Colectiva had used Amazon servers to openly store 540 million records on Facebook users, including identification numbers, comments, reactions and account names.
Another database, from an app called At the Pool, listed names, passwords and email addresses of 22,000 people, UpGuard said.
Cultura Colectiva said in a statement that all of its Facebook records came from user interactions with its three pages on Facebook and is the same information publicly accessible to anyone browsing those pages.
“Neither sensitive nor private data, like emails or passwords, were amongst those because we do not have access to that kind of data, so we did not put our users’ privacy and security at risk,” Cultura Colectiva said. “We are aware of the potential uses of data in current times, so we have reinforced our security measures to protect the data and privacy of our Facebook fanpages’ users.”
Alex Capecelatro, who was chief executive of At the Pool before it shut down around 2014, did not respond to requests to comment.
Facebook said in its statement that it worked with Amazon to take down the databases once alerted to the issue.
“Facebook’s policies prohibit storing Facebook information in a public database,” the company said.
Facebook has been hit by a number of privacy-related issues, including a glitch that exposed passwords of millions of users stored in readable format within its internal systems to its employees.
Last year, the company came under fire following revelations that Cambridge Analytica obtained personal data of millions of people’s Facebook profiles without their consent.
Facebook later announced changes aimed at protecting user data, including an audit of at least thousands of apps that have the right to access Facebook user data.
Amazon did not respond to requests for comment. It has increased efforts to educate customers about the risks associated with storing user data publicly after several such data privacy lapses by its customers made headlines in recent years.
 ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485346_58710030.jpg,Technology
Japan Display to supply OLED screens for Apple Watch,"
TOKYO (Reuters) - Japan Display Inc will begin to supply organic light-emitting diode (OLED) screens for the Apple Watch later this year, two sources said, a breakthrough for the cash-strapped company whose late shift to OLED has cost it orders from Apple.
The supply deal would mark Japan Display’s foray into the OLED display market, the two sources familiar with the matter said, declining to be identified because they are not authorized to speak to the media.
A spokesman for Japan Display said he could not comment on specific customers.
Japan Display’s mainstay liquid crystal display (LCD) business has been slumping due to Apple Inc’s recent shift away from LCD, and disappointing sales of the iPhone XR, the only LCD model in Apple’s 2018 line-up.
The OLED display market is dominated by Samsung Electronics unit Samsung Display and LG Display, with Chinese players quickly catching up. OLED displays are generally thinner and allow more flexibility than LCD screens.
Samsung Display is currently the exclusive supplier of OLED panels for iPhones, while LG Display provides a majority of panels for the Apple Watch.
Hiroshi Hayase, senior director at IHS Markit, said it is a positive step for Japan Display, but added that the company would face a tough road ahead. ",https://img.dunyanews.tv/news/2019/April/04-03-19/news_big_images/485326_47821565.jpg,Technology
Forever young: study uncovers protein that keeps skin youthful,"
TOKYO (AFP) - Beauty might only be skin deep, but for those wondering how to keep that skin young, scientists may have found an answer in the form of a protein that encourages cell competition.
The prosaically named COL17A1 might not sound like a fountain of youth, but the new study suggests it does the heavy lifting when it comes to keeping skin intact and unimpaired.
The protein works by encouraging cell competition, a key process to maintain tissue fitness. That effectively ""drives out"" weaker cells while encouraging replication of stronger ones.
But ageing results in a depletion of COL17A1, as do familiar enemies of youthful skin, like UV radiation.
And when that happens, weaker cells replicate, leaving the skin thinner, more prone to damage and slower to heal.
The research published Thursday in the journal Nature is based on investigations using mice tails, which share many of the same characteristics as human skin.
After confirming the importance of COL17A1, the team decided to investigate whether they could stimulate the protein once it was depleted effectively looking for compounds that could kick start the anti-ageing process in skin.
They isolated two chemical compounds -- Y27632 and apocynin -- and tested both on skin cells, with positive results.
""Application of these drugs to full-thickness skin wounds significantly promoted wound repair,"" the study said.
The two compounds point to ways of ""facilitating skin regeneration and reducing skin ageing,"" the study added.
In a review of the study commissioned by Nature, two professors from the University of Colorado said cell competition had previously only been studied extensively in fruit flies.
The research ""provides evidence that healthy cells in mammals can also efficiently repopulate adult’s tissues, replacing unfit or damaged cells,"" wrote professors Ganna Bilousova and James DeGregori.
And they said the research offered ""proof-of-principle"" that the two chemical compounds could combat ageing.
 ",https://img.dunyanews.tv/news/2019/April/04-03-19/news_big_images/485314_62267077.jpg,Technology
